flowsheet_name,measure_name,freq,known,label
ECMO,R Brachial Pulse,7006,1,0
Amb Complex Vitals Nav,Temp src,7006,1,0
Risk to Others,Homicidal Plan,7006,1,0
Pediatric Intake/Output - OLD,Medication - P.O. (mL),7005,1,0
VAD,Tie Bands in Place on All Connections,7000,1,0
Assessment,Does caregiver's language differ from patient's?,7000,1,0
Remote Client Documentation Flowsheet,Placement Time,6998,1,0
Functional Abilty/Goals-Mobility-Bed Mobility/Transfers,Assistance Needed,6998,1,0
Pain Assessment,Chronic Pain Precipitating Factors,6997,1,0
IR NEURO MISC Assessments,RLE Sensation,6997,1,0
IR NEURO MISC Assessments,L Foot Plantar Flexion,6996,1,0
SW/CM Communication,MOON letter given on:,6995,1,0
Postpartum,Has WIC been notified?,6995,1,0
Hemodialysis Vascular Access,Dressing Status(Retired USE Dressing Status above),6994,1,0
COVID-19 Screening Nav,"FOR ED/INPATIENT ONLY: If you have tested positive for COVID-19 in the past 14 days, where was the test taken?",6993,1,0
Complex Assessment,Treatment (per order),6992,1,0
Humpty Dumpty Fall Assessment Tool,Response to Surgery/Sedation/Anesthesia,6992,1,0
Assessment,Friction and Shear (Read Only),6989,1,0
Intake/Output - OLD,Insertion Site,6988,1,0
Respiratory,Respiratory (WDL),6985,1,0
Assessment,Moisture (Read Only),6985,1,0
Risk to Others,Homicidal Intent,6985,1,0
Antepartum,Comfort,6984,1,0
MFTI,Does the woman have a complaint that is non-urgent?,6983,1,0
Post Cardiac Cath OPO,R Radial Pulse,6982,1,0
Pre-Electroconvulsive Therapy,Level of Consciousness,6974,1,0
IR IP Pre Procedure,Have you reviewed your Advance Directive and is it valid for this stay?,6973,1,0
Humpty Dumpty Fall Assessment Tool,Environmental Factors,6973,1,0
Preop Assessment,Clinical Progression,6972,1,0
ICU Vitals & Intake/Output,R Popliteal Pulse,6971,1,0
Neurovascular Access Assessment,Neuro Checks Needed,6971,1,0
Mag Sulfate,LLE reflex,6970,1,0
VAD,Number of Clamps Available,6968,1,0
OT Evaluation,Toileting: Equipment utilized,6968,1,0
Amb Complex Vitals Nav,Pain Score,6967,1,0
VAD,Fibrin,6966,1,0
Amb Complex Vitals Nav,BP Location,6966,1,0
SLP Evaluation,Memory,6963,1,0
Daily Cares/Safety,Initial Injury Treatment,6963,1,0
Lactation Consultation,Previous Maternal Breastfeeding Challenges,6963,1,0
Non-Violent Restraints,Discontinuation Criteria,6962,1,0
(Retired) Pre-Op Checklist,Pre-Arrival Shower/Bath,6956,1,0
External Secondary Review - Versalus,Current Patient Status,6955,1,0
Peds Vitals & Intake/Output,Pain Assessment,6954,1,0
Hemodialysis Treatment,Pain Type,6953,1,0
Peritoneal Dialysis,Initial Drain Volume (mL),6953,1,0
OT Evaluation,Patient Visual Report,6952,1,0
Lines/Drains/Airways,Feeding Tube Flushed With,6949,1,0
PT Evaluation,L Shoulder Flexion  ,6948,1,0
Arrival Documentation,Cervical Collar,6948,1,0
Heart Score,Heart Score Total,6945,1,0
SLP Evaluation,Tracheostomy,6943,1,0
Prenatal Vitals,BP,6943,1,0
Respiratory,Vent Mode,6942,1,0
Complex Assessment,$ NT Suction,6939,1,0
OT Evaluation,Mid-line Orientation,6938,1,0
Intra-Hemodialysis Treatment,Treatment Status,6936,1,0
PT Evaluation,Curb: Level of Assistance,6936,1,0
Antepartum,Hygiene Assistance,6935,1,0
Lines/Drains/Airways,Line Care (Retired use Line interventions above),6934,1,0
Immunotherapy,Comment #3,6934,1,0
Artificial Airway,L/min,6932,1,0
Social Connections Risk,How often do you attend church or religious services?,6929,1,0
Virtual Patient Observer,Activity,6926,1,0
Lines Drain Airways and Wounds,Tube Number A,6924,1,0
Amb Complex Vitals Nav,Richmond Agitation Sedation Scale (RASS),6923,1,0
OB Recovery,Pain Location,6922,1,0
RT Charges,$ Non-Invasive Vent Charge,6921,1,0
C-SSRS NEW,"3. In the past month, have you been thinking about how you might kill yourself?",6917,1,0
Screenings,Progressive Mobility Protocol Level,6913,1,0
Complex Assessment,Granulation Covering Wound Bed %,6912,1,0
IV Assessment,Post Sheath Removal Complications,6910,1,0
Custom Formula Data,Total ,6910,1,0
VAD,Emergency Drive Available,6909,1,0
Lactation Consultation,How long did the the mother previously breastfeed?,6908,1,0
Pediatric Intake/Output - OLD,Volume (mL) Furosemide,6907,1,0
Calorie Count,Enteral Fluid,6904,1,0
MDC Neurobehavioral Status Exam Results,Repository ICF signed?,6903,1,0
Peds Daily Cares/Safety,Toileting: Level of assistance,6902,1,0
PHASE II,Patient's Stated Pain Goal,6901,1,0
Intake/Output,Est. Blood Loss,6900,1,0
Wound Assessment/Care,Wound/Ostomy Nurse ONLY: Reviewed Time,6898,1,0
Critical Illness Status,Patient's condition is acute ,6897,1,0
Blood Administration,Resp Source,6893,1,0
Assessment,Nutrition (Read Only),6892,1,0
MDC CDR/Diagnosis New,Memory,6890,1,0
Readmission/High Utilizer Assessment,"In Patient's own words, what led to return to Hospital",6889,1,0
MDC CDR/Diagnosis New,Orientation,6886,1,0
What ADLs did the resident do?,Did the resident do personal hygiene activities?,6884,1,0
GI Assessment,Pain Frequency,6883,1,0
Pediatric Intake/Output - OLD,Dressing Intervention,6883,1,0
PICU Vitals,Level of consciousness,6882,1,0
Restraints - Violent or Self-Destructive,Length of Order,6882,1,0
BH Social Work Discharge Planning,Home Care Services,6882,1,0
OT Treatment,Wong-Baker FACES Pain Rating,6882,1,0
SLP TIME CALCULATION,Reason for interruption,6880,1,0
Adult NPPV/NIV,Nursing contacted?,6880,1,0
MDC CDR/Diagnosis New,Community Affairs,6879,1,0
PT Treatment,Bed Mobility From 3,6878,1,0
Spiritual Care Interventions,Spiritual Assessment,6878,1,0
MDC CDR/Diagnosis New,Judgement & Problem Solving,6877,1,0
OT Treatment,Response to Interventions,6876,1,0
Physical Condition,What color is the blood?,6875,1,0
MDC CDR/Diagnosis New,Home & Hobbies,6874,1,0
Patient-Reported Data,"Type (diet, exercise, both)",6874,1,0
OT Evaluation,L Elbow Extension,6872,1,0
MDC CDR/Diagnosis New,Personal Care,6870,1,0
Lines Drain Airways and Wounds,Female Genitalia,6870,1,0
Pheresis Treatment,AC Adapter Lot #,6866,1,0
Custom Formula Data,Total Peep,6865,1,0
Data,Speech,6864,1,0
Dialysis Assessment,Chest Assessment,6861,1,0
Neo/Peds Ventilator Doc,Trigger Sensitivity Flow (L/min),6861,1,0
PT Treatment,Level of Assistance 3,6860,1,0
Preop Assessment,Age,6858,1,0
Outpatient Screening,Education: Teaching Provided:,6857,1,0
Preop Assessment,Urinary Incontinence,6856,1,0
MDC CDR/Diagnosis New,Sum of Boxes,6856,1,0
VAD,Heat Exchanger Water Temp Set,6855,1,0
Antepartum,Belongings at Bedside,6855,1,0
Pheresis Treatment,AC Adapter Expiration,6854,1,0
Hemodialysis Pre-Treatment,Skin Turgor,6852,1,0
OB Recovery,Foley Necessity Reason Reviewed with Care Team,6851,1,0
PT Treatment,Shoulder AROM,6851,1,0
Flap Documentation,Skin Color,6851,1,0
ICU Vitals & Intake/Output,Bladder Continence Status,6850,1,0
Screenings,Skin Location,6848,1,0
Amb Complex Vitals Nav,Patient Position,6846,1,0
PT Treatment,Rehab Only - Missed Reasons - All Disciplines,6842,1,0
ICU Vital Signs,PEEP Intrinsic (cmH2O),6839,1,0
IV Assessment (WUSM),Attempts,6837,1,0
Medical Stabilization,Total,6830,1,0
Ventilator Documentation,Reason not Extubated,6828,1,0
Nutrition Focused Physical Findings,"Scapular Bone Region - Trapezius, Supraspinus, Infraspinus Muscles",6827,1,0
Diabetes Behavioral Goals and Outcomes,Individualized Goal,6826,1,0
Review of Systems,GU/GYN and Renal,6826,1,0
Lines/Drains/Airways,NG/OG Tube Moat Cleaned?,6819,1,0
Cervical Exam,Cervical Consistency,6818,1,0
Delivery Preferences,Delayed Bathing Education,6814,1,0
OB Triage,"(RETIRED) In the last 10 days have you had any new or worsening cough, SOB, fever (>=100F), body aches, loss of taste or smell, diarrhea or vomiting, or sore throat?",6814,1,0
Services,Pouching Areas Services,6811,1,0
PT Evaluation,Curb: Device,6808,1,0
American Urologic Association Symptom Score,"During the last month or so, how often have you had to urinate again less than two hours after you finished urinating?",6807,1,0
Social Work Psych Assessment Behavior,Previous Self Harm/Suicidal Attempts,6806,1,0
NCCN Distress Screening,Spiritual / Religious concerns,6805,1,0
Vital Signs,PROMIS Scale v1.0 - GI Diarrhea 6a,6804,1,0
American Urologic Association Symptom Score,"Over the past month, how often have you found you stopped and started again several times when you urinated?",6804,1,0
American Urologic Association Symptom Score,"Over the past month, how often have you found it difficult to postpone urination?",6803,1,0
Complex Assessment,Bladder Scan Volume (mL),6802,1,0
Complex Assessment,Tongue Asymmetry/Weakness,6802,1,0
Assessment,Burn Products Applied,6802,1,0
Custom Formula Data,Convective Rate,6801,1,0
Intra Procedure Sedation ,Resp Rate (Set),6800,1,0
American Urologic Association Symptom Score,"Over the past month, how often have you pushed or strained to begin urination?",6798,1,0
American Urologic Association Symptom Score,How many times did you typically get up to urinate from the time you went to bed at night until the time you get up in the morning?,6798,1,0
Pediatric Intake/Output - OLD,Emesis Amount,6793,1,0
Peds/PICU Assessment,Cycle,6793,1,0
Labor,Mechanical Compression Site,6792,1,0
Hemodialysis Vascular Access,Access Status,6791,1,0
American Urologic Association Symptom Score,"Over the past month, how often have you had a weak urinary stream?",6790,1,0
Screenings,Skin Turgor,6790,1,0
Peritoneal Dialysis,Dressing Change Due,6789,1,0
Pre-Electroconvulsive Therapy,Behavior,6788,1,0
Labor,Mechanical Compression Type,6786,1,0
VAD,Clot,6786,1,0
ICU Vital Signs,Pain Frequency 2,6786,1,0
Complex Assessment,Lumbar/ICP/Subdural Drain Dressing Intervention,6783,1,0
Risk to Others,Any lifetime risk of violence to others? ,6781,1,0
Wound Care,Drainage Amount,6780,1,0
MDC CDR/Diagnosis New,Global Score,6780,1,0
PCT Intake and Output,Liquid Stool Volume (ML),6779,1,0
Hemodialysis Vascular Access,Line Necessity Reason (Retired use Line Necessity Reason Reviewed With Care Team),6775,1,0
Data,Gait,6775,1,0
OB Triage,Urine,6772,1,0
IV Assessment,Device Interventions,6771,1,0
IR Intraprocedure,Pain Type,6771,1,0
Lines Drain Airways and Wounds,Implantable Port Location,6768,1,0
Trauma Leveling,Eye Opening,6768,1,0
Custom Formula Data,N-PAT Verbal Score ,6767,1,0
American Urologic Association Symptom Score,"Over the past month, how often have you had a sensation of not emptying your bladder completely after you finished urinating?",6766,1,0
BJH Activity Therapy Assessment,Additional Information ,6763,1,0
IR NEURO MISC Assessments,Facial Palsy,6763,1,0
VAD,Heat Exchanger Water Temp Actual,6763,1,0
Hemodialysis Pre-Treatment,Pain Location,6763,1,0
Risk to Others,History of Harm to Others,6759,1,0
Pheresis Treatment,Optia Machine #,6758,1,0
Headache,Onset,6757,1,0
OT Evaluation,R Elbow Flexion,6755,1,0
FEES-Navigator,Unsuccessful Modifications,6754,1,0
Pheresis Treatment,Ordered Fluid Balance,6754,1,0
Pheresis Pre-Treatment,ID Band Applied,6753,1,0
Trauma Leveling,Best Verbal Response,6752,1,0
Cath Assessments,Eye Opening,6750,1,0
Trauma Leveling,Best Motor Response,6748,1,0
Risk to Others,Violence risk to others in past 6 months? ,6746,1,0
Intake/Output - OLD,Volume Voided (mL),6745,1,0
Pheresis Pre-Treatment,Order Expiration Date:,6743,1,0
OB Physical Assessment,Drainage Amount,6743,1,0
Ventilator Documentation,MAP (set),6742,1,0
Vitals,SpO2 Alarm Limit High,6741,1,0
Social Work Psych Assessment Behavior,Last appointment with psychiatric provider? ,6740,1,0
Flap Documentation,Flap Pulse Loc,6739,1,0
Recovery,Activity Assistance,6735,1,0
Lines Drain Airways and Wounds,Trimmed Length (cm) ,6734,1,0
Cath Assessments,Best Verbal Response,6734,1,0
Assessment,Date Pain First Started,6731,1,0
OR Incisions/Wounds,Interventions,6729,1,0
Lines Drain Airways and Wounds,Stool Net Output (mL),6727,1,0
Postpartum,Has mom viewed the safe sleep video?,6725,1,0
Risk to Others,Access to Weapons?,6725,1,0
ICU Vitals & Intake/Output,Med Intake Tube #2 (mL),6725,1,0
PT Treatment,L Ankle Dorsiflexion,6724,1,0
Skin Color/Condition,Placement Date,6724,1,0
PICU Vitals,R Foot Dorsiflexion,6724,1,0
C-SSRS NEW,"4. In the past month, have you had these thoughts and had some intention of acting on them?",6723,1,0
Neurological,Sensory,6721,1,0
Trauma Leveling,Glasgow Coma Scale Score,6720,1,0
Lines/Drains/Airways,AV Fistula Assessment,6719,1,0
Cath Assessments,Best Motor Response,6718,1,0
Surgical Site Dressings,Interventions,6717,1,0
OB Triage,Headache present,6716,1,0
GI Assessment,Language,6712,1,0
PT Evaluation,Curb Height,6711,1,0
PICU Vitals,CAPD Score (old),6711,1,0
Cath Assessments,Glasgow Coma Scale Score,6711,1,0
IV Assessment (WUSM),Lumen #3 Interventions,6710,1,0
Ortho Device Teaching,Return Demonstration by Patient,6709,1,0
What ADLs did the resident do?,Did the resident bathe?,6705,1,0
OR Incisions/Wounds,Negative Pressure Wound Therapy Used,6705,1,0
Peds/PICU Assessment,Discharge Location,6704,1,0
American Urologic Association Symptom Score,AUA Total,6702,1,0
OB Physical Assessment,Abdomen Inspection,6699,1,0
Pheresis Treatment,CellEX Machine #,6698,1,0
OB Recovery,Pain Type,6697,1,0
Review of Systems,Hepatic Biliary,6697,1,0
Lines/Drains/Airways,Insertion Site A,6694,1,0
Labor,RLE Edema,6694,1,0
C-SSRS NEW,"5. In the past month, have you started to work out or worked out the details of how to kill yourself and do you intend to carry out this plan?",6690,1,0
Daily Cares/Safety,Staff Name,6688,1,0
Pheresis Treatment,CellEX Machine Serial #,6686,1,0
Complex Assessment,Palatal Asymmetry/Weakness,6684,1,0
Restraints - Violent or Self-Destructive,Notifications,6684,1,0
NICU Vitals,Pulse,6683,1,0
Intra Procedure Sedation ,Pain Orientation,6683,1,0
CM Tagging,Core Measure Patient,6682,1,0
Time-Out,Rad Studies Available?,6682,1,0
PCA Pump Values,Given Amount (mg),6679,1,0
Hemodialysis Pre-Treatment,Capillary Refill,6679,1,0
Lines Drain Airways and Wounds,Site Interventions,6677,1,0
Assessment & Plan,Planned therapy interventions,6675,1,0
IR Intraprocedure,Hemostasis,6675,1,0
IV Assessment,Indicated use (Peds only),6674,1,0
Phase I / Phase II,Height,6672,1,0
Lines Drain Airways and Wounds,Mode,6672,1,0
Surgical Site Dressings,Dressing/Foam Type,6669,1,0
OT Evaluation,L Shoulder Flexion,6668,1,0
Pheresis Post-Treatment,Level of Consciousness,6664,1,0
Treatment Planning,Music Therapist ,6664,1,0
Behavioral Health Shift Assessment,Genitourinary Symptoms,6662,1,0
Lymphedema Eval and Treat,50 cm,6662,1,0
HOTLINE,Victim Name,6661,1,0
PT Treatment,Bed Mobility to 3,6660,1,0
VAD,Assist Device Type,6659,1,0
Risk to Others,Access to Homicidal Means,6659,1,0
Labor,Notification Reason,6658,1,0
Palliative Consult Data,Pain Scale Source,6657,1,0
Lines Drain Airways and Wounds,Tube Number B,6656,1,0
Pheresis Pre-Treatment,Chair Wheels Locked,6651,1,0
Violent or Self-Destructive Restraints,Risk Factors,6651,1,0
Complex Assessment,Color,6648,1,0
Patient-Reported Data,Weight Lost,6648,1,0
Prenatal Vitals,Weight,6648,1,0
Lines Drain Airways and Wounds,Port Access Status,6642,1,0
Peds/PICU Assessment,R Upper Anterior Lobe,6642,1,0
IV Assessment,Output (mL),6642,1,0
IR IP Pre Procedure,Special Equipment or Implants Needed,6639,1,0
Assessment,Tissue Perfusion and Oxygenation (Read Only),6637,1,0
NST,Time on monitor,6626,1,0
OT Treatment,Feeding: Assistance with,6623,1,0
PICU Vitals,L Foot Dorsiflexion,6620,1,0
OB Triage,Method,6618,1,0
Vitals/Pain,Wong-Baker FACES Pain Rating,6612,1,0
Recovery,Temp,6612,1,0
RIS Lines/Drains/Airways,De-Accessed Interventions,6611,1,0
Peds/PICU Assessment,FiO2 (%),6610,1,0
Post-Electroconvulsive Therapy,Facial Palsy,6608,1,0
ICU Vitals & Intake/Output,Fecal Management System,6604,1,0
Custom Formula Data,LEFS Percentage of Function,6604,1,0
Custom Formula Data,LEFS Total Score:,6604,1,0
Restraints - Violent or Self-Destructive,Soft Restraint L Wrist (V),6604,1,0
Pheresis Post-Treatment,Orientation ,6601,1,0
PT Treatment,Bed Mobility Type 3,6600,1,0
I/O,Volume (mL) Heparin,6600,1,0
Phase I / Phase II,Risk/Reason for Elopement,6600,1,0
Surgical Site Dressings,Sling,6599,1,0
OB Triage,6. Suicide Behavior Question,6598,1,0
BH Social Work Discharge Planning,Community Resources,6595,1,0
ICU Vitals & Intake/Output,Flush Volume,6593,1,0
Peds Vital Signs,Pain Frequency,6588,1,0
Restraints - Violent or Self-Destructive,Family Notification,6584,1,0
SW/CM Communication,MOON Letter Given at:,6583,1,0
Peds Daily Cares/Safety,Fluid Warmer Use,6582,1,0
Labor,LLE Edema,6582,1,0
Lower Extremity Functional Scale (LEFS),Putting on your shoes or socks,6581,1,0
Daily Cares/Safety,"Assessed for pain or signs of injury (e.g.,lacerations, bruises, change in ROM or mobility)",6581,1,0
Lower Extremity Functional Scale (LEFS),"Any of your usual work, housework, or school activities",6581,1,0
Lower Extremity Functional Scale (LEFS),Walking between rooms,6580,1,0
LDA Assessment,Accessed by:,6577,1,0
Lower Extremity Functional Scale (LEFS),"Lifting an object, like a bag of groceries from the floor",6577,1,0
Lower Extremity Functional Scale (LEFS),Getting into or out of the bath,6576,1,0
PHASE II,Orientation ,6572,1,0
Lower Extremity Functional Scale (LEFS),"Your usual hobbies, recreational, or sporting activities",6572,1,0
Lower Extremity Functional Scale (LEFS),Squatting,6571,1,0
Phase I / Phase II,Pain Radiating Towards,6569,1,0
Rapid Response,Resp,6569,1,0
Lower Extremity Functional Scale (LEFS),Going up or down 10 stairs (about 1 flight of stairs),6568,1,0
Lower Extremity Functional Scale (LEFS),Walking 2 blocks,6568,1,0
Surgical Site Dressings,Unit Type,6567,1,0
Lower Extremity Functional Scale (LEFS),Getting into or out of a car,6567,1,0
